url,page_class,primary_keyword,evidence,measured_keyword,monthly_volume,volume_source,h1,title
"https://takemocktest.com/in/imu-cet","exam hub","imu-cet","Reasoned, not yet SERP-checked","","","","IMU-CET","IMU-CET: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/imu-cet/mock-test","mock-test","imu-cet mock test 2026","Reasoned, not yet SERP-checked","","","","IMU-CET Mock Test 2026","IMU-CET Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/imu-cet/test/full-mock-1","full mock test","imu-cet full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","IMU-CET Full Mock Test 1","IMU-CET Full Mock Test 1 (2026-27): Free Online Test"
"https://takemocktest.com/in/imu-cet/test/english-sectional-1","sectional test","imu-cet english mock test 1","SERP-verified 2026-09-09","","","","IMU-CET English Mock Test 1","IMU-CET English Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/imu-cet/test/general-aptitude-sectional-1","sectional test","imu-cet general aptitude mock test 1","SERP-verified 2026-09-09","","","","IMU-CET General Aptitude Mock Test 1","IMU-CET General Aptitude Mock Test 1: Free Practice"
"https://takemocktest.com/in/imu-cet/test/physics-sectional-1","sectional test","imu-cet physics mock test 1","SERP-verified 2026-09-09","","","","IMU-CET Physics Mock Test 1","IMU-CET Physics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/imu-cet/test/chemistry-sectional-1","sectional test","imu-cet chemistry mock test 1","SERP-verified 2026-09-09","","","","IMU-CET Chemistry Mock Test 1","IMU-CET Chemistry Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/imu-cet/test/mathematics-sectional-1","sectional test","imu-cet mathematics mock test 1","SERP-verified 2026-09-09","","","","IMU-CET Mathematics Mock Test 1","IMU-CET Mathematics Mock Test 1: Free Practice"
"https://takemocktest.com/in/kleee","exam hub","kleee","Reasoned, not yet SERP-checked","","","","KLEEE","KLEEE: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/kleee/mock-test","mock-test","kleee mock test 2026","Reasoned, not yet SERP-checked","","","","KLEEE Mock Test 2026","KLEEE Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/kleee/test/btech-pcm-full-mock-1","full mock test","kleee b.tech pcm full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","KLEEE B.Tech PCM Full Mock Test 1","KLEEE B.Tech PCM Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/kleee/test/mathematics-sectional-1","sectional test","kleee mathematics mock test 1","SERP-verified 2026-09-09","","","","KLEEE Mathematics Mock Test 1","KLEEE Mathematics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/kleee/test/physics-sectional-1","sectional test","kleee physics mock test 1","SERP-verified 2026-09-09","","","","KLEEE Physics Mock Test 1","KLEEE Physics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/kleee/test/chemistry-sectional-1","sectional test","kleee chemistry mock test 1","SERP-verified 2026-09-09","","","","KLEEE Chemistry Mock Test 1","KLEEE Chemistry Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/ap-polycet","exam hub","ap polycet","Reasoned, not yet SERP-checked","","","","AP POLYCET","AP POLYCET: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/ap-polycet/mock-test","mock-test","ap polycet mock test 2026","Reasoned, not yet SERP-checked","","","","AP POLYCET Mock Test 2026","AP POLYCET Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/ap-polycet/test/polytechnic-full-mock-1","full mock test","ap polycet full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","AP POLYCET Full Mock Test 1","AP POLYCET Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/ap-polycet/test/mathematics-sectional-1","sectional test","ap polycet mathematics mock test 1","SERP-verified 2026-09-09","","","","AP POLYCET Mathematics Mock Test 1","AP POLYCET Mathematics Mock Test 1: Free Practice"
"https://takemocktest.com/in/ap-polycet/test/physics-sectional-1","sectional test","ap polycet physics mock test 1","SERP-verified 2026-09-09","","","","AP POLYCET Physics Mock Test 1","AP POLYCET Physics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/ap-polycet/test/chemistry-sectional-1","sectional test","ap polycet chemistry mock test 1","SERP-verified 2026-09-09","","","","AP POLYCET Chemistry Mock Test 1","AP POLYCET Chemistry Mock Test 1: Free Practice"
"https://takemocktest.com/in/atit","exam hub","atit","Reasoned, not yet SERP-checked","","","","ATIT","ATIT: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/atit/mock-test","mock-test","atit mock test 2026","Reasoned, not yet SERP-checked","","","","ATIT Mock Test 2026","ATIT Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/atit/test/btech-full-mock-1","full mock test","atit b.tech full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","ATIT B.Tech Full Mock Test 1","ATIT B.Tech Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/atit/test/mathematics-sectional-1","sectional test","atit mathematics mock test 1","SERP-verified 2026-09-09","","","","ATIT Mathematics Mock Test 1","ATIT Mathematics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/atit/test/physics-sectional-1","sectional test","atit physics mock test 1","SERP-verified 2026-09-09","","","","ATIT Physics Mock Test 1","ATIT Physics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/atit/test/chemistry-sectional-1","sectional test","atit chemistry mock test 1","SERP-verified 2026-09-09","","","","ATIT Chemistry Mock Test 1","ATIT Chemistry Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/atit/test/english-sectional-1","sectional test","atit english mock test 1","SERP-verified 2026-09-09","","","","ATIT English Mock Test 1","ATIT English Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/atit/test/logical-reasoning-sectional-1","sectional test","atit logical reasoning mock test 1","SERP-verified 2026-09-09","","","","ATIT Logical Reasoning Mock Test 1","ATIT Logical Reasoning Mock Test 1: Free Practice"
"https://takemocktest.com/in/ap-ecet","exam hub","ap ecet","Reasoned, not yet SERP-checked","","","","AP ECET","AP ECET: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/ap-ecet/mock-test","mock-test","ap ecet mock test 2026","Reasoned, not yet SERP-checked","","","","AP ECET Mock Test 2026","AP ECET Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/ap-ecet/exam-pattern","exam-pattern","ap ecet exam pattern","Reasoned, not yet SERP-checked","","","","AP ECET Exam Pattern","AP ECET Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/ap-ecet/test/cse-diploma-full-mock-1","full mock test","ap ecet cse full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","AP ECET CSE Full Mock Test 1","AP ECET CSE Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/ap-ecet/test/mathematics-sectional-1","sectional test","ap ecet mathematics mock test 1","SERP-verified 2026-09-09","","","","AP ECET Mathematics Mock Test 1","AP ECET Mathematics Mock Test 1: Free Practice"
"https://takemocktest.com/in/ap-ecet/test/physics-sectional-1","sectional test","ap ecet physics mock test 1","SERP-verified 2026-09-09","","","","AP ECET Physics Mock Test 1","AP ECET Physics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/ap-ecet/test/chemistry-sectional-1","sectional test","ap ecet chemistry mock test 1","SERP-verified 2026-09-09","","","","AP ECET Chemistry Mock Test 1","AP ECET Chemistry Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/ap-ecet/test/computer-science-and-engineering-sectional-1","sectional test","ap ecet computer science and engineering mock test 1","SERP-verified 2026-09-09","","","","AP ECET Computer Science and Engineering Mock Test 1","AP ECET Computer Science and Engineering Mock Test 1"
"https://takemocktest.com/in/ap-pgecet","exam hub","ap pgecet","Reasoned, not yet SERP-checked","","","","AP PGECET","AP PGECET: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/ap-pgecet/mock-test","mock-test","ap pgecet mock test 2026","Reasoned, not yet SERP-checked","","","","AP PGECET Mock Test 2026","AP PGECET Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/ap-pgecet/exam-pattern","exam-pattern","ap pgecet exam pattern","Reasoned, not yet SERP-checked","","","","AP PGECET Exam Pattern","AP PGECET Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/ap-pgecet/test/csit-full-mock-1","full mock test","ap pgecet cs & it full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","AP PGECET CS & IT Full Mock Test 1","AP PGECET CS & IT Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/ap-pgecet/test/csit-full-mock-2","full mock test","ap pgecet cs & it full mock test 2","Class GSC-observed, this URL not yet in GSC","","","","AP PGECET CS & IT Full Mock Test 2","AP PGECET CS & IT Full Mock Test 2 (2026): Free Online Test"
"https://takemocktest.com/in/lpunest","exam hub","lpunest","Reasoned, not yet SERP-checked","","","","LPUNEST","LPUNEST: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/lpunest/mock-test","mock-test","lpunest mock test 2026","Reasoned, not yet SERP-checked","","","","LPUNEST Mock Test 2026","LPUNEST Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/lpunest/test/btech-pcm-full-mock-1","full mock test","lpunest b.tech pcm full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","LPUNEST B.Tech PCM Full Mock Test 1","LPUNEST B.Tech PCM Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/lpunest/test/physics-sectional-1","sectional test","lpunest physics mock test 1","SERP-verified 2026-09-09","","","","LPUNEST Physics Mock Test 1","LPUNEST Physics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/lpunest/test/chemistry-sectional-1","sectional test","lpunest chemistry mock test 1","SERP-verified 2026-09-09","","","","LPUNEST Chemistry Mock Test 1","LPUNEST Chemistry Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/lpunest/test/mathematics-sectional-1","sectional test","lpunest mathematics mock test 1","SERP-verified 2026-09-09","","","","LPUNEST Mathematics Mock Test 1","LPUNEST Mathematics Mock Test 1: Free Practice"
"https://takemocktest.com/in/lpunest/test/english-sectional-1","sectional test","lpunest english mock test 1","SERP-verified 2026-09-09","","","","LPUNEST English Mock Test 1","LPUNEST English Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/nerist-nee","exam hub","nerist nee","Reasoned, not yet SERP-checked","","","","NERIST NEE","NERIST NEE: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/nerist-nee/mock-test","mock-test","nerist nee mock test 2026","Reasoned, not yet SERP-checked","","","","NERIST NEE Mock Test 2026","NERIST NEE Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/nerist-nee/exam-pattern","exam-pattern","nerist nee exam pattern","Reasoned, not yet SERP-checked","","","","NERIST NEE Exam Pattern","NERIST NEE Exam Pattern 2026: Marks & Duration"
"https://takemocktest.com/in/nerist-nee/test/full-mock-1","full mock test","nerist nee full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","NERIST NEE Full Mock Test 1","NERIST NEE Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/nerist-nee/test/physics-sectional-1","sectional test","nerist nee physics mock test 1","SERP-verified 2026-09-09","","","","NERIST NEE Physics Mock Test 1","NERIST NEE Physics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/nerist-nee/test/chemistry-sectional-1","sectional test","nerist nee chemistry mock test 1","SERP-verified 2026-09-09","","","","NERIST NEE Chemistry Mock Test 1","NERIST NEE Chemistry Mock Test 1: Free Practice"
"https://takemocktest.com/in/nerist-nee/test/mathematics-sectional-1","sectional test","nerist nee mathematics mock test 1","SERP-verified 2026-09-09","","","","NERIST NEE Mathematics Mock Test 1","NERIST NEE Mathematics Mock Test 1: Free Practice"
"https://takemocktest.com/in/bihar-dcece","exam hub","bihar dcece","Reasoned, not yet SERP-checked","","","","Bihar DCECE","Bihar DCECE: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/bihar-dcece/mock-test","mock-test","bihar dcece mock test 2026","Reasoned, not yet SERP-checked","","","","Bihar DCECE Mock Test 2026","Bihar DCECE Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/bihar-dcece/test/pe-polytechnic-engineering-full-mock-1","full mock test","bihar dcece pe polytechnic engineering full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","Bihar DCECE PE Polytechnic Engineering Full Mock Test 1","Bihar DCECE PE Polytechnic Engineering Full Mock Test 1"
"https://takemocktest.com/in/bihar-dcece/test/physics-sectional-1","sectional test","bihar dcece physics mock test 1","SERP-verified 2026-09-09","","","","Bihar DCECE Physics Mock Test 1","Bihar DCECE Physics Mock Test 1: Free Practice"
"https://takemocktest.com/in/bihar-dcece/test/chemistry-sectional-1","sectional test","bihar dcece chemistry mock test 1","SERP-verified 2026-09-09","","","","Bihar DCECE Chemistry Mock Test 1","Bihar DCECE Chemistry Mock Test 1: Free Practice"
"https://takemocktest.com/in/bihar-dcece/test/mathematics-sectional-1","sectional test","bihar dcece mathematics mock test 1","SERP-verified 2026-09-09","","","","Bihar DCECE Mathematics Mock Test 1","Bihar DCECE Mathematics Mock Test 1: Free Practice"
"https://takemocktest.com/in/hp-pat","exam hub","hp pat","Reasoned, not yet SERP-checked","","","","HP PAT","HP PAT: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/hp-pat/mock-test","mock-test","hp pat mock test 2026","Reasoned, not yet SERP-checked","","","","HP PAT Mock Test 2026","HP PAT Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/hp-pat/exam-pattern","exam-pattern","hp pat exam pattern","Reasoned, not yet SERP-checked","","","","HP PAT Exam Pattern","HP PAT Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/hp-pat/test/first-year-polytechnic-full-mock-1","full mock test","hp pat first year polytechnic full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","HP PAT First Year Polytechnic Full Mock Test 1","HP PAT First Year Polytechnic Full Mock Test 1 (2026)"
"https://takemocktest.com/in/hp-pat/test/mathematics-sectional-1","sectional test","hp pat mathematics mock test 1","SERP-verified 2026-09-09","","","","HP PAT Mathematics Mock Test 1","HP PAT Mathematics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/hp-pat/test/physics-sectional-1","sectional test","hp pat physics mock test 1","SERP-verified 2026-09-09","","","","HP PAT Physics Mock Test 1","HP PAT Physics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/hp-pat/test/chemistry-sectional-1","sectional test","hp pat chemistry mock test 1","SERP-verified 2026-09-09","","","","HP PAT Chemistry Mock Test 1","HP PAT Chemistry Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/hp-pat/test/english-sectional-1","sectional test","hp pat english mock test 1","SERP-verified 2026-09-09","","","","HP PAT English Mock Test 1","HP PAT English Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/iemjee","exam hub","iemjee","Reasoned, not yet SERP-checked","","","","IEMJEE","IEMJEE: Free Mock Tests & Exam Pattern | TakeMockTest"
